username,commentor,URL,Date,Time,Likes,Captions,Comments
vangalapudianitha,sivaram27779,https://www.instagram.com/vangalapudianitha/p/DDUQ2yqzFwx/,2024-12-08,16:47:53,,,👏👏👏👏
vangalapudianitha,chiranjeevi3788,https://www.instagram.com/vangalapudianitha/p/DDUQ2yqzFwx/,2024-12-09,00:32:17,,,👏👏👏👏👏👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C8J34lHy_4g/,2024-06-13,11:30:37,"4,154",నర్సీపట్నం శాసనసభ్యులు శ్రీ చింతకాయల అయ్యన్నపాత్రుడు గారిని విజయవాడలో మర్యాదపూర్వకంగా కలిసిన రాష్ట్ర మంత్రివర్యులు శ్రీమతి వంగలపూడి అనిత గారు.…,
vangalapudianitha,rammadireddi,https://www.instagram.com/vangalapudianitha/p/C8J34lHy_4g/,2024-06-14,04:06:10,,,Take care of him anu
vangalapudianitha,thummapalas,https://www.instagram.com/vangalapudianitha/p/C8J34lHy_4g/,2024-06-13,22:51:24,,,😍
vangalapudianitha,hemu_royal.2898,https://www.instagram.com/vangalapudianitha/p/C8J34lHy_4g/,2024-06-13,17:53:53,,,Akka congratulations...
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C3uQHz6LyFk/,2024-02-24,07:58:06,159,టిడిపి & జనసేన అభ్యర్థుల ఎంపికలో విశేషాలు & ప్రాధాన్యతా అంశాలు. #TDPJSPWinning,
vangalapudianitha,vk180080,https://www.instagram.com/vangalapudianitha/p/C3uQHz6LyFk/,2024-02-24,08:13:44,,,Cm pawan kalyan...🔥
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,08:42:09,177,జగన్ కేబినెట్ లో అనధికారికంగా కొనసాగుతున్న మంత్రిత్వ శాఖలేంటి?,
vangalapudianitha,maruthisharma4290,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-17,15:30:11,,,D
vangalapudianitha,siva_kumar_7482,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-11,15:13:26,,,Dddddddddd
vangalapudianitha,shobhanagaraju4003,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-10,17:43:58,,,పై అన్నీ
vangalapudianitha,jagadeesh_prince,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-10,16:49:26,,,Anni sigguleni shakaley 😂
vangalapudianitha,narsing1122,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,17:29:21,,,A
vangalapudianitha,vuriti.yellarao.steelplant,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,16:54:52,,,భూతులు శౌఖ
vangalapudianitha,sumanthnaidu84,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,15:31:09,,,D పైవన్నీ
vangalapudianitha,varalakshmi__mandava,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,15:24:30,,,Ddddddd
vangalapudianitha,tharun__royal_official,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,13:13:31,,,పయివి అన్ని
vangalapudianitha,venkatkota37,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,11:47:06,,,3
vangalapudianitha,ns_lover_mohann,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,09:53:10,,,DDDDDDD
vangalapudianitha,rockstarangel_143,https://www.instagram.com/vangalapudianitha/p/Cza0GubhepF/,2023-11-09,09:23:09,,,పైవన్నీ అక్క
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C6gdGQqPdWp/,2024-05-03,12:56:18,180,"పాయకరావుపేట నియోజకవర్గo కోటవురట్ల మండలం సుంకరపూర్ గ్రామం లో పాయకరావుపేట నియోజకవర్గ ఉమ్మడి ఎమ్మెల్యే అభ్యర్థి శ్రీమతి అనిత వంగలపూడి గారు నియోజకవర్గ అబ్జర్వర్ డాక్టర్ చప్పిడి వెంకటేశ్వరరావు గారు ఎన్నికల ప్రచారం లో భాగంగా ప్రజాగళం యాత్ర చేపట్టారు...కార్యక్రమం లో భాగంగా *అనిత  గారికి  టీడీపీ శ్రేణులు ఘన స్వాగతం పలికారు..అనిత గారు  ఇంటింటికి  తిరుగుతూ  కర పత్రాలు పంచుతూ,వారి కష్టాలు అడిగి తెలుసుకొన్నారు... టీడీపీ అధికారంలోకి వచ్చాక చేపట్టబోయే అభివృద్ధి, సంక్షేమ పథకాలను వివరించి, వచ్చే ఎన్నికల్లో ప్రతి ఒక్కరు సైకిల్ గుర్తుకు  పార్లమెంట్ అభ్యర్థి సీఎం రమేష్ గారు గుర్తు కమలం గుర్తుపై ఓటు వేసి గెలిపించాలని విజ్ఞప్తి చేశారు. ఈ పర్యటనలో పెద్దఎత్తున టీడీపీ జనసేన బీజేపీ నాయకులు,కార్యకర్తలు పాల్గొన్నారు.... #PrajaGalam #ByeByeYSRCP #JaruguJagan #EndOfYCP #aphatesjagan #BJP4IND #ManaKosamManaAnithaamma #ManaKosamManaAnithaamma #ManaKosamManaAnithaamma #AllianceForABetterFuture📷 #resignjagan #chandrababunaidu #bewithbabu #pawankalyan #Teamanithaamma #jaijanasena #ChandraBabu #tdpforpeople #Janasena #BabunuMalliRappidham #anithaammaforpayakaraopeta #VoteForCycle",
vangalapudianitha,shiva___relli,https://www.instagram.com/vangalapudianitha/p/C6gdGQqPdWp/,2024-05-03,13:56:18,,,జై అనితమ్మ
vamsikrishna_kagitha,vamsikrishna_kagitha,https://www.instagram.com/vamsikrishna_kagitha/p/C1BUx4wSJoe/,2023-12-19,04:10:11,192,"స‌క‌ల జ‌నుల స‌మ‌స్య‌లు వింటూ, అన్ని వ‌ర్గాల బాధ‌లు అర్థం చేసుకుంటూ నేనున్నానంటూ భ‌రోసా ఇచ్చిన యువ‌గ‌ళం నారా లోకేష్ న‌వ‌శ‌కానికి నాంది ప‌లికారు. 

#YuvaGalamNavaSakam #YuvaGalamPadayatra #ChandrababuNaidu
#NaraLokesh #PawanKalyan",
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,12:34:45,"1,515","ఈరోజు యస్ రాయవరం మండలం పెట్టుగొల్లపల్లి గ్రామంలో పల్లె పండుగ కార్యక్రమంలో పాల్గొని, 8లక్షల రూపాయల విలువ గల ఉపాధి హామీ నిధులతో సిమెంటు రోడ్డు నిర్మాణానికి శంకుస్థాపన చేయడం జరిగింది. జాతీయ ఉపాధిహామీ పధకం ఆధ్వర్యంలో ఉద్యానవనాల పెంపకంలో భాగంగా కొబ్బరి మొక్కను నాటడం జరిగింది.",
vangalapudianitha,hemanth_risky,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,18:54:27,,,Mam😍
vangalapudianitha,amalakantipushpa,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,15:12:08,,,Jai anitamma
vangalapudianitha,raju_gudegwk,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,13:49:04,,,Super akka garu
vangalapudianitha,g.ravi.valmiki,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,13:40:10,,,👏👏👏👏👏👏👏
vangalapudianitha,shiva___relli,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,13:28:40,,,జై అనితమ్మ 🔥🔥🔥🔥
vangalapudianitha,ayyappa2813,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,13:26:21,,,👌💯🙏🫅
vangalapudianitha,ramarao.kuramdasu_999,https://www.instagram.com/vangalapudianitha/p/DBTk-QmTgNk/,2024-10-19,12:36:01,,,🙏🙏👍👍
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DE1aDfdz-sW/,2025-01-15,05:27:43,509,"కొత్త ధాన్యంతో రైతన్నల ఇళ్లలో కొత్త సంతోషాలు వెల్లివిరియాలని..
పాడిపంటలతో సుభిక్షంగా ఉండాలని కోరుకుంటూ..
కనుమ పండుగ శుభాకాంక్షలు.",
vangalapudianitha,haji.shaik.10048,https://www.instagram.com/vangalapudianitha/p/DE1aDfdz-sW/,2025-01-18,14:36:43,,,మీరు బాగుంటే ఆంధ్రప్రదేశ్ బాగునట్టే
vangalapudianitha,hariprasadch65,https://www.instagram.com/vangalapudianitha/p/DE1aDfdz-sW/,2025-01-16,19:38:14,,,Thank you మేడం wish you the same
vangalapudianitha,k.nagaraju.k1,https://www.instagram.com/vangalapudianitha/p/DE1aDfdz-sW/,2025-01-15,06:51:14,,,👏👏👏👏👏👏👏👏👏👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/Cy8Nq4NuDHO/,2023-10-28,11:29:04,248,"చంద్రబాబు గారిని అక్రమంగా నిర్బంధించి పైశాచికానందం పొందుతున్న జగన్.. చంద్రబాబు గారి ఆరోగ్యానికి సంబంధించి సరైన సమాచారం ఇవ్వడం లేదు.. ప్రజాస్వామ్యబద్ధంగా చంద్రబాబు గారిని ఎదుర్కొనలేక ఇలా చేస్తున్నారని ప్రతి ఒక్కరికీ తెలుసు..
#NijamGelavali
 #NyayanikiSankelluForCBN",
vangalapudianitha,siva.garikina5922,https://www.instagram.com/vangalapudianitha/p/Cy8Nq4NuDHO/,2023-10-29,01:44:24,,,JAI TDP JAI CBN
vangalapudianitha,prakash_arikela,https://www.instagram.com/vangalapudianitha/p/Cy8Nq4NuDHO/,2023-10-28,16:26:33,,,Ayooooo
vangalapudianitha,g_balakishnama_naidu,https://www.instagram.com/vangalapudianitha/p/Cy8Nq4NuDHO/,2023-10-28,14:00:04,,,Best wishes jai tdp 🎍🎋🎄🏆🎖🥉
vangalapudianitha,rekha1431862,https://www.instagram.com/vangalapudianitha/p/Cy8Nq4NuDHO/,2023-10-28,13:01:44,,,Jai CBN ❤️
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CptwuxjohGb/,2023-03-13,04:04:18,271,"ఉత్తమ పాట కి గాను ఆస్కార్ సాధించి చరిత్ర సృష్టించిన చిత్ర రాజం RRR యూనిట్ సభ్యులు అందరికీ అభినందనలు...

కీరవాణి గారికి, రాజమౌళి గారికి, జూ. ఎన్టీఆర్ గారికి, రాంచరణ్ గారికి, చంద్రబోస్ గారికి, రాహుల్ సిప్లిగంజ్ గారికి, కాలభైరవ గారికి శుభాకాంక్షలు....",
vangalapudianitha,benzmen__77,https://www.instagram.com/vangalapudianitha/p/CptwuxjohGb/,2023-03-13,06:29:31,,,Ji NTR ✌️
vangalapudianitha,benzmen__77,https://www.instagram.com/vangalapudianitha/p/CptwuxjohGb/,2023-03-13,06:29:23,,,NTR songs
vangalapudianitha,rockstarangel_143,https://www.instagram.com/vangalapudianitha/p/CptwuxjohGb/,2023-03-13,04:51:35,,,Jai NTR ❤️
vangalapudianitha,dineshrock6475,https://www.instagram.com/vangalapudianitha/p/CptwuxjohGb/,2023-03-13,04:25:57,,,Congratulations to RRR TEAM👏👏👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CyZ2miNtiHZ/,2023-10-15,03:13:19,367,ఈ నవరాత్రివేళ అమ్మవారు మనందరి కష్టాలు తీర్చి ఆనందైశ్వర్యాలు ప్రసాదించాలి అని కోరుకుంటూ ప్రజలందరికీ నవరాత్రి శుభాకాంక్షలు !,
vangalapudianitha,balaraju_siva,https://www.instagram.com/vangalapudianitha/p/CyZ2miNtiHZ/,2023-10-23,04:58:04,,,CBN army madam
vangalapudianitha,rekha1431862,https://www.instagram.com/vangalapudianitha/p/CyZ2miNtiHZ/,2023-10-15,14:04:17,,,CBN ❤️
vangalapudianitha,g_balakishnama_naidu,https://www.instagram.com/vangalapudianitha/p/CyZ2miNtiHZ/,2023-10-15,05:57:03,,,Best wishes 🎉🎈🎍🎋🎄🎃🏅🏆
vangalapudianitha,shiva___relli,https://www.instagram.com/vangalapudianitha/p/CyZ2miNtiHZ/,2023-10-15,03:18:08,,,మీతోనే పాయకరావుపేట మార్పు మొదలవుతుంది ఉప్పుడు పాయకరావుపేట కి మిరే కావాలి మీతో మేము జై అనితమ్మ జై తెలుగుదేశం
vangalapudianitha,shiva___relli,https://www.instagram.com/vangalapudianitha/p/CyZ2miNtiHZ/,2023-10-15,03:16:14,,,Jai anithamma
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,06:28:13,"3,708","ది స్పిరిట్ ఆఫ్ వైజాగ్ సొసైటీ ఆద్వర్యంలో బీచ్ రోడ్డులో  హ్యాండ్లూమ్ సారీ వాక్ ప్రారంభించి,వాక్ లో పాల్గొవడం జరిగింది.",
vangalapudianitha,lpsraisevoice,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-08,10:16:16,,,Siggu leni dhana inni darunalu jarguthunte em chesthunav Nuv thu ne brathuku
vangalapudianitha,deepthikatta1,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-05,14:24:16,,,"Anitha gaaru ,I am Deepthi working as software engineer and supporter of TDP, as a well wisher I would like to give few suggestions or feedback for you, please take them positive and try to rectify them, I observed in comments in social media that you are getting some negative comments on few things, one is as a home minister please be more presentable ,that is please wear more work wear dresses or sarees like pure cottons in decent office wear and simple designs with no makeup or very lite makeup and no highlights in jewellery,people are observing your appearance also since you are in highlight as a home minister, Second is since law and order in state is in very serious state and also this ministry is a very serious ministry please don't talk any jokes or don't smile unnecessarily in press meets ,people are not taking it in positive way if you are answering them lightly smiling when the issue is very serious law and order issues ,please be more aggressive,more serious,more strict, your appearance and talks also should give strong warnings and signals for rowdys to do any wrong and also to police to be very vigilant ,Third ,please don't talk anything boasting about NDA and the seats toh got ,people are not looking for those when it comes to law and order ,the situation of law and order in whole state is bad due to ycp rules definitely but it is your responsibility to make it straight now, Drugs need to be controlled more strictly, rapists need to be taken very serious and brutal murders need to be reacted very seriously, also please ask all TDP cader not to take law and order in hands ,say everything very seriously please ,else you will face problems since many negative about you is coming , please consider these 🙏"
vangalapudianitha,mohanmulaparthi,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,14:48:04,,,Jai.t.d.p✌️✌️✌️💛💛💛🔥🦁🔥
vangalapudianitha,g_balakishnama_naidu,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,14:37:46,,,Congrats Best wishes 🎍🎄🎄🎋🥇🏟🏆🎖
vangalapudianitha,padamatasatish,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,11:27:29,,,Nice participation to home minister Anita madam 👏👏👏❤️
vangalapudianitha,srinu_mudasala,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,10:15:00,,,Jai Anitha akka
vangalapudianitha,krishnarama.n,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,09:56:16,,,Naku malli college rojulu gurtostunbayi
vangalapudianitha,bunnysiyyadri,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,08:23:59,,,❤️❤️❤️❤️❤️😍😍😍😍😍
vangalapudianitha,micheal_bruce143,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,06:49:07,,,❤️❤️
vangalapudianitha,shiva___relli,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,06:35:53,,,జై అనితమ్మ 🔥🔥🔥🔥
vangalapudianitha,manoj_epuri,https://www.instagram.com/vangalapudianitha/p/C-POnLct-SP/,2024-08-04,06:29:42,,,Very nice mam👌
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CpgoKLKp4Bv/,2023-03-08,01:39:15,238,"ఈ మహిళా దినోత్సవం నాడు స్వేచ్ఛ, స్వాతంత్ర్యాలు మహిళలు అందరికీ అందాలి అని కోరుకుంటూ,
అంతర్జాతీయ మహిళా దినోత్సవ శుభాకాంక్షలు...
#happywomensday",
vangalapudianitha,narendra_vaddepally,https://www.instagram.com/vangalapudianitha/p/CpgoKLKp4Bv/,2023-03-08,05:48:22,,,Happy Women's Day Anitha Garu 🙏
vangalapudianitha,surendrachowdary51,https://www.instagram.com/vangalapudianitha/p/CpgoKLKp4Bv/,2023-03-08,03:23:26,,,Happy women's day akka
vangalapudianitha,nagesh_cheekati,https://www.instagram.com/vangalapudianitha/p/CpgoKLKp4Bv/,2023-03-08,02:10:30,,,Happy women's day
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CaxBxK0IT1G/,2022-03-06,14:40:00,242,"నిమ్మరసం ఇచ్చి శ్రీమతి అనిత వంగలపూడి గారిని దీక్ష విరమింపజేసిన నెల్లూరు పార్లమెంట్ అధ్యక్షులు శ్రీ అజీజ్ గారు , మాజీ మంత్రివర్యులు శ్రీ శ్రీ సోమిరెడ్డి చంద్రమోహన్ రెడ్డి గారు మరియు తెలుగు మహిళలు.

#TeamAV
#NaariSankalpaDeeksha 
#FakeDisaAct
#APUnsafeForWomen 
#ysjaganfailedcm",
vangalapudianitha,gadipathisri,https://www.instagram.com/vangalapudianitha/p/CaxBxK0IT1G/,2022-03-07,09:12:25,,,Hi jaitdp✌✌✌🙏🙏🙏✌✌✌✌✌✌💚💚💚
vangalapudianitha,gadipathisri,https://www.instagram.com/vangalapudianitha/p/CaxBxK0IT1G/,2022-03-07,09:12:08,,,🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️
vangalapudianitha,gadipathisri,https://www.instagram.com/vangalapudianitha/p/CaxBxK0IT1G/,2022-03-07,09:10:42,,,🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️
vangalapudianitha,gadipathisri,https://www.instagram.com/vangalapudianitha/p/CaxBxK0IT1G/,2022-03-07,09:10:36,,,Hi Amma super jaitdpsirnext2024tdpplacesaveap✌✌✌✌✌✌✌✌✌🙏🙏🙏
vangalapudianitha,gadipathisri,https://www.instagram.com/vangalapudianitha/p/CaxBxK0IT1G/,2022-03-07,09:09:51,,,❤️❤️❤️❤️❤️❤️❤️❤️
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-23,15:05:55,"1,634","నా సొంత నియోజకవర్గం పాయకరావుపేటలో పేదలకు వైద్యసాయం కోసం మంజూరైన రూ. 25 లక్షల విలువైన సీఎంఆర్ఎఫ్ చెక్కులను లబ్దిదారులకు అందించాను. పేదరికంలో ఉండి వైద్యం కోసం ఖర్చు చేయలేని నిరుపేదలకు సీఎంఆర్ఎఫ్ నిధులు కొండంత అండగా నిలుస్తున్నాయి. 

#cmrf #payakaraopeta #chandrababunaidu #naralokesh #andhrapradesh #vangalapudianitha #HomeMinisterAnitha #vangalapudianithaarmy",
vangalapudianitha,subal_ghosh07,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-05-06,14:48:51,,,🙌😍👏👏👏
vangalapudianitha,akash_lovely_boy_amp,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-24,14:44:36,,,Happy birth day మేడమ్ 🎂🎂💐💐💐
vangalapudianitha,subbaiahmaddali,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-24,05:54:36,,,Happy Birthday to Anitha Medam garu❤️❤️❤️🔥🔥🔥
vangalapudianitha,gani.jasw,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-23,16:36:41,,,🔥🔥
vangalapudianitha,vamsi____jenasenaa,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-23,17:07:35,,,అనితమ్మ మా అమ్మ.... 🤗
vangalapudianitha,vamsi____jenasenaa,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-23,17:08:29,,,చిన్నమ్మ ఫోన్ PA ఇవ్వకు నా మెస్సేజ్ చూడు అమ్మ
vangalapudianitha,ganesh.rebel.75,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-24,03:00:57,,,Happy birthday medam garu 🎉🎂🎉
vangalapudianitha,vamsi____jenasenaa,https://www.instagram.com/vangalapudianitha/p/DHi9fD8zFGa/,2025-03-23,17:11:16,,,నువ్వు టీడీపీ ని ఉదిలితే తల్లిని ఉదిలినట్టే.... జై కూటమి
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DEfUOp1uYVo/,2025-01-06,15:33:31,"2,002","ప్రధాని నరేంద్రమోడీ గారి పర్యటనపై అనకాపల్లి కలెక్టరేట్ లో మంత్రి శ్రీ నాదెండ్ల మనోహర్ గారు, ఎంపీ శ్రీ సీఎం రమేష్ గారితో  కలిసి సమీక్ష నిర్వహించడం జరిగింది. ప్రజాప్రతినిధులతో జన సమీకరణ, అధికారులతో భద్రత ఏర్పాట్లు, సభా ప్రాంగణంలో ఏర్పాట్లపై చర్చించాం.

#PMModi #NarendraModi #Visakha #Vizag #TelugudesamParty #ChandrababuNaidu #NaraLokesh #VangalapudiAnitha #HomeMinisterAnitha
#andhrapradesh",
vangalapudianitha,lokeshtanada,https://www.instagram.com/vangalapudianitha/p/DEfUOp1uYVo/,2025-01-07,02:51:06,,,❤️❤️
vangalapudianitha,sureshkandikattu,https://www.instagram.com/vangalapudianitha/p/DEfUOp1uYVo/,2025-01-06,15:38:27,,,Congratulations 🎉 Madam
vangalapudianitha,hemanth_risky,https://www.instagram.com/vangalapudianitha/p/DEfUOp1uYVo/,2025-01-06,15:34:18,,,Mam😍😍😍
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C3eZSbPrY-L/,2024-02-18,04:10:20,54,"నమ్ముకున్న వారిని నట్టేట ముంచడం జగన్ నైజం. ప్రతి సభలోను జగన్ రెడ్డి నా ఎస్సీలు, నా ఎస్టీలు, నా బీసీలు అంటూ ఆయా వర్గాల వారిని ఎమోషనల్ గా ఆకర్షించే ప్రయత్నం చేస్తున్నాడు. వాస్తవంలో మాత్రం ఆయా కులవృత్తుల వారికి స్వయం ఉపాధి కల్పించడు, కొత్త పెన్షన్ ఇవ్వడు, అనర్హులు అని పాత పెన్షన్లు తీసేస్తున్నాడు. చివరికి దివ్యంగులకు కొత్త పెన్షన్లు మంజూరు చేయడం లేదు.అనర్హత సాకుగా చూపి పాత పెన్షన్లను కూడా తీసివేయడానికి సిద్ధంగా ఉన్నాడు. ఈ మాట తప్పి మడమతిప్పే జగన్ ను ఇంటికి పంపడానికి ప్రజల సిద్ధంగా ఉండాలి.
-
-
-
 #AndhraPradesh #TDPJSPTogether #TDPforDevelopment #TDPWillBeBack  #ChandrababuNaidu  #JaganPaniAyipoyindhi #ByeByeJaganIn2024 #JaganFailedCM  #ManaKosamManaAnithaamma #AnithaVangalapudi #anithaammapallepalakarimpu #anithaammaforpayakaraopeta #VangalapudiAnitha",
vangalapudianitha,vijaynani339,https://www.instagram.com/vangalapudianitha/p/C3eZSbPrY-L/,2024-03-16,01:24:40,,,In between 2014-19 how many pensions you given and now how many and how much don't spread fake news
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/Ch6ggvmMloI/,2022-08-31,06:41:33,677,"తెలుగుదేశం పార్టీ, తెలంగాణ రాష్ట్ర ఉపాధ్యక్షురాలు, శ్రీమతి Suhasini Nandamuri  గారికి హృదయపూర్వక జన్మదిన శుభాకాంక్షలు! 

#hbdnandamurisuhasini",
vangalapudianitha,11_sivaadabalak,https://www.instagram.com/vangalapudianitha/p/Ch6ggvmMloI/,2022-08-31,07:22:36,,,Happy birthday tu
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,10:50:18,"5,438","గౌరవ ముఖ్యమంత్రి శ్రీ @ncbn.official గారు విశాఖపట్నంలో అంతర్జాతీయ యోగా దినోత్సవ ఏర్పాట్లను పరిశీలించారు. ఆర్కే బీచ్ లోని ప్రధాన వేదికతో పాటు.. ఏయూ ఇంజినీరింగ్ కాలేజ్ లోనూ ఏర్పాట్లు పరిశీలించడం జరిగింది. ముఖ్యమంత్రి గారి పర్యటనలో యోగాంధ్ర 2025 నోడల్ అధికారి కృష్ణబాబు గారు, కలెక్టర్ హరేంధీర ప్రసాద్ గారు, సహచర మంత్రులు శ్రీ @dr_pongurunarayana గారు, శ్రీ @mandipalli_ramprasad_reddy గారు, శ్రీ @kondapallisrinivasofficial గారు, శ్రీ @gummidi_sandhyarani గారు, శ్రీ @kandula_durgesh_official గారు, శ్రీ @dr.swamydola గారు, ఎంపీలు శ్రీ @m.sribharat గారు,శ్రీ @kalisetti_official గారు, పలువురు ఎమ్మెల్యేలతో కలిసి పాల్గొన్నాను. ఈ నెల 21వ తేదీ నిర్వహించే అంతర్జాతీయ యోగా దినోత్సవంలో ప్రధాని శ్రీ @narendramodi గారు పాల్గొననున్నారు.

#InternationaYogaDay #YogaAndhra #NarendraModi #ChandrababuNaidu #NaraLokesh #YogaDay #AndhraPradesh #VangalapudiAnitha #HomeMinisterAnitha #Vizag #Visakhaptanam",
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,13:01:54,,,😍❤️😍❤️😍❤️😍❤️
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,13:01:49,,,❤️❤️❤️❤️❤️❤️
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,13:01:39,,,🔥🔥🔥🔥🔥🔥
vangalapudianitha,hemanth_risky,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,11:42:57,,,Mam😍
vangalapudianitha,jaya__ram__04,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,12:57:40,,,😍❤️👏
vangalapudianitha,ramnaidudasari,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-18,01:33:06,,,మేడమ్ మొన్న సింహాచలంలో లాగ దగ్గరుండి బాగా చూసుకోండి
vangalapudianitha,srinu_mudasala,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,12:14:56,,,Super madam 😍😍
vangalapudianitha,anjaneyulupasarla,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-17,16:09:09,,,JAI TDP JAI CBN SIR ❤️🔥🔥🔥
vangalapudianitha,vikrambjp.wg,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,15:46:25,,,🌹🌹🌹🌹
vangalapudianitha,manjunath_apolice,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,13:43:05,,,Present Protocol of ministers lo CM garu.. Lokesh...Ramanaidu..and meere state lo hard working ministers gr8 madam
vangalapudianitha,108teja,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-18,07:41:58,,,Ji tdp
vangalapudianitha,bolleenl,https://www.instagram.com/vangalapudianitha/p/DK9XzSJNx15/,2025-06-16,11:29:50,,,Vangalapudianitha s post MLA TDP
